360773.889971599,4066001.75368603,57.0499715989572,-9.61631397018209
360773.881519571,4066001.7466106,57.0415195709793,-9.62338940007612
360773.885698931,4066001.74728237,57.045698930975,-9.62271763011813
360773.878458637,4066001.74148186,57.0384586369619,-9.62851813994348
360773.88173898,4066001.74179836,57.0417389799841,-9.62820164021105
360773.87937405,4066001.7336991,57.0393740499858,-9.63630090001971
360773.86498843,4066001.73707741,57.0249884299701,-9.63292259024456
360773.859645407,4066001.82039143,57.019645406981,-9.5496085700579
360773.834153615,4066002.03775156,56.9941536149709,-9.33224844001234
360773.793276025,4066002.40739022,56.9532760249567,-8.96260978002101
360773.743711867,4066002.8561435,56.9037118669949,-8.51385649992153
360773.690703176,4066003.28534826,56.8507031759946,-8.08465174026787
360773.635594436,4066003.72272497,56.7955944360001,-7.64727503014728
360773.58076095,4066004.16786505,56.7407609499642,-7.20213495008647
360773.526967956,4066004.6220507,56.6869679559604,-6.74794930033386
360773.477471714,4066005.0841192,56.6374717139988,-6.2858808003366
360773.407443917,4066005.53782934,56.5674439169816,-5.83217066014186
360773.357206219,4066005.98178492,56.5172062189668,-5.3882150799036
360773.308227784,4066006.39335392,56.4682277839747,-4.97664608014748
360773.254065952,4066006.81573435,56.4140659519471,-4.55426564998925
360773.207927709,4066007.24630687,56.3679277089541,-4.12369312997907
360773.150076832,4066007.67984429,56.3100768319564,-3.69015571009368
360773.094868834,4066008.11111931,56.2548688339884,-3.25888069020584
360773.046654635,4066008.55134297,56.206654634967,-2.8186570298858
360772.994518276,4066008.99754885,56.1545182759874,-2.3724511503242
360772.943948511,4066009.4485379,56.1039485109504,-1.92146209999919
360772.898045081,4066009.89353263,56.0580450809794,-1.47646737005562
360772.842187607,4066010.32148914,56.002187606995,-1.04851086018607
360772.799750509,4066010.74164427,55.9597505089478,-0.628355730324984
360772.752785226,4066011.15798919,55.9127852259553,-0.212010810151696
360772.70318009,4066011.57678142,55.8631800899748,0.206781419925392
360772.653083632,4066012.01111736,55.813083631976,0.641117359977216
360772.597349598,4066012.44665477,55.7573495979887,1.07665476994589
360772.547889277,4066012.89263215,55.7078892769641,1.52263214997947
360772.493594079,4066013.33424946,55.6535940789618,1.96424946002662
360772.447331177,4066013.76630361,55.6073311769869,2.39630360994488
360772.394043366,4066014.21493258,55.5540433659917,2.84493257990107
360772.340892035,4066014.64450959,55.5008920349646,3.27450959011912
360772.285965415,4066015.08391779,55.4459654149832,3.71391778998077
360772.233517786,4066015.5201415,55.3935177859967,4.15014149993658
360772.183121032,4066015.97260734,55.3431210319977,4.60260734008625
360772.127566313,4066016.42830128,55.2875663129962,5.05830127978697
360772.071988864,4066016.8734535,55.2319888639613,5.50345350010321
360772.010925688,4066017.31998967,55.1709256879985,5.94998966995627
360771.957616863,4066017.76732435,55.11761686299,6.39732434973121
360771.895951007,4066018.22256292,55.0559510070016,6.85256291972473
360771.830113492,4066018.68674697,54.9901134919492,7.31674696970731
360771.771514602,4066019.14748409,54.9315146019799,7.77748409006745
360771.703722877,4066019.61965276,54.8637228769949,8.24965276010335
360771.641742994,4066020.08303421,54.8017429939937,8.7130342097953
360771.578463779,4066020.5214687,54.7384637789801,9.15146869979799
360771.528721989,4066020.94100297,54.6887219889904,9.57100296998397
360771.46072363,4066021.37304107,54.6207236299524,10.0030410699546
360771.404461979,4066021.80359347,54.5644619789673,10.4335934696719
360771.337834895,4066022.24670618,54.4978348949808,10.8767061796971
360771.279617689,4066022.69430573,54.4396176890004,11.3243057299405
360771.219155964,4066023.14120201,54.3791559639503,11.7712020101026
360771.152719876,4066023.58690091,54.3127198759466,12.2169009097852
360771.095045511,4066024.04040999,54.2550455110031,12.6704099900089
360771.02856026,4066024.51052295,54.1885602599941,13.1405229498632
360770.964934603,4066024.99168631,54.1249346029945,13.6216863100417
360770.900725665,4066025.47359897,54.0607256649528,14.1035989699885
360770.843376411,4066025.94707725,54.003376410983,14.5770772499964
360770.780340089,4066026.42786112,53.9403400889714,15.0578611199744
360770.721410885,4066026.90487915,53.881410884962,15.5348791498691
360770.664810496,4066027.38777764,53.8248104959494,16.0177776399069
360770.603322724,4066027.87223528,53.7633227239712,16.5022352798842
360770.549544146,4066028.35471794,53.7095441459678,16.9847179399803
360770.48905742,4066028.8275075,53.6490574199706,17.4575074999593
360770.431751705,4066029.29451187,53.591751704982,17.9245118699037
360770.376547712,4066029.76259171,53.5365477119922,18.3925917097367
360770.316370714,4066030.23611603,53.4763707139646,18.8661160296761
360770.253421759,4066030.72226201,53.4134217589744,19.3522620098665
360770.19374009,4066031.23535736,53.3537400899804,19.8653573598713
360770.120660834,4066031.76679581,53.2806608339888,20.3967958097346
360770.054580046,4066032.31661523,53.2145800459548,20.9466152298264
360769.986137681,4066032.87683024,53.1461376809748,21.5068302396685
360769.91978935,4066033.42850351,53.0797893499839,22.0585035099648
360769.849745316,4066033.95434409,53.0097453159979,22.5843440899625
360769.780195951,4066034.4831358,52.9401959509705,23.1131357997656
360769.711112494,4066035.00396712,52.8711124939728,23.6339671197347
360769.647151215,4066035.53766148,52.8071512149763,24.1676614796743
360769.575083772,4066036.06723398,52.735083771986,24.6972339800559
360769.505414375,4066036.60693964,52.665414374962,25.2369396397844
360769.43707846,4066037.14625369,52.5970784599776,25.7762536900118
360769.374537983,4066037.68491856,52.5345379829523,26.3149185599759
360769.310633946,4066038.22212603,52.4706339459517,26.8521260297857
360769.253971528,4066038.75607148,52.4139715280035,27.3860714798793
360769.18137537,4066039.30803142,52.3413753699861,27.9380314201117
360769.116300106,4066039.83730515,52.2763001059648,28.467305149883
360769.042707296,4066040.39205556,52.2027072959463,29.0220555597916
360768.97471427,4066040.93413828,52.1347142699524,29.5641382797621
360768.906771085,4066041.48842682,52.0667710849666,30.1184268197976
360768.834229166,4066042.04371497,51.9942291659536,30.6737149697728
360768.759490894,4066042.60125827,51.9194908939535,31.2312582698651
360768.691451422,4066043.14963002,51.8514514219714,31.7796300197951
360768.626582256,4066043.68241443,51.7865822559688,32.3124144300818
360768.57293404,4066044.20946771,51.7329340399592,32.839467709884
360768.529774654,4066044.73154157,51.6897746539908,33.3615415696986
360768.485278463,4066045.23551218,51.6452784629655,33.8655121796764
360768.433534988,4066045.76068497,51.5935349880019,34.3906849697232
360768.382041025,4066046.28289451,51.5420410249499,34.9128945097327
360768.322538567,4066046.79783646,51.4825385669828,35.4278364600614
360768.265465925,4066047.334008,51.4254659249564,35.964007999748
360768.198680075,4066047.86793332,51.3586800749763,36.4979333197698
360768.134861848,4066048.40125549,51.2948618480004,37.0312554896809
360768.06660877,4066048.93649935,51.2266087699682,37.5664993496612
360768.004383901,4066049.45795884,51.1643839009921,38.087958839722
360767.928889244,4066049.99646473,51.0888892439543,38.626464729663
360767.858818441,4066050.52064124,51.0188184409635,39.1506412397139
360767.786338909,4066051.02488247,50.9463389089797,39.6548824696802
360767.718174179,4066051.53811596,50.8781741790008,40.1681159599684
360767.657080818,4066052.02848561,50.8170808180003,40.658485610038
360767.592251951,4066052.53630128,50.7522519509657,41.1663012797944
360767.534326556,4066053.0475186,50.6943265559967,41.6775185996667
360767.464802979,4066053.56872702,50.6248029790004,42.1987270200625
360767.407379954,4066054.09251269,50.56737995398,42.7225126898848
360767.340167139,4066054.61849218,50.500167138991,43.2484921799041
360767.274197499,4066055.13853306,50.4341974989511,43.7685330598615
360767.209905487,4066055.65188847,50.369905486994,44.2818884700537
360767.142444537,4066056.17176868,50.3024445369956,44.8017686801031
360767.074144788,4066056.69499163,50.2341447880026,45.3249916299246
360767.01032372,4066057.22812892,50.170323719969,45.8581289197318
360766.952473662,4066057.74396874,50.1124736619531,46.3739687399939
360766.899876544,4066058.27155979,50.0598765439936,46.901559789665
360766.856472565,4066058.80602924,50.016472564952,47.4360292400233
360766.800130586,4066059.33220166,49.9601305859978,47.9622016600333
360766.742118354,4066059.85636683,49.9021183539881,48.4863668298349
360766.677189297,4066060.38545329,49.837189296959,49.0154532897286
360766.615582713,4066060.91744484,49.7755827129586,49.5474448399618
360766.552624949,4066061.46702854,49.7126249489957,50.0970285399817
360766.483922618,4066062.0020948,49.64392261795,50.6320948000066
360766.419410334,4066062.54763494,49.5794103340013,51.177634940017
360766.358752298,4066063.07387763,49.5187522979686,51.7038776297122
360766.294161432,4066063.59630042,49.4541614319896,52.2263004197739
